Company ID,Company Name,Name Source,Website URL,Career URL,LinkedIn URL,Email,Location,Tech Stack,Employee Count Hint,AIUB/Total Hint,Status/Research Hint,Notes,Additional Websites,Additional Career URLs,Additional LinkedIn URLs,Additional Emails,Corporate Domains,Source Rows,Source Row Count,Needs Manual Review,Review Reasons,Needs Enrichment,Enrichment Reasons,Active,Recommended Action
C0259,Bengalbyte,domain_inferred,,https://bengalbyte.ai/career,,,,ai,,,,,,,,,bengalbyte.ai,360,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0410,Bengalsoftware,linkedin_inferred,,,https://www.linkedin.com/company/bengalsoftware/?originalSubdomain=bd,,,,,1/12,,Years of Exp want: 1 of 12,,,,,,522,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0624,Betafore,domain_inferred,https://betafore.com/,,https://www.linkedin.com/company/betaforeofficial/,,,,,1/31,,Tech Stack: https://betafore.com/ | Openning: 1 of 31 (CEO),,,,,betafore.com,763,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0095,Beyond Bracket Ltd,explicit,https://beyondbracket.com,https://beyondbracket.com/category/career/,https://www.linkedin.com/company/beyondbracket/,,,,,1/10,,Tech Stack: https://beyondbracket.com/category/career/ | Specialization They Need: 1 of 10,,,,,beyondbracket.com,126; 777,2,NO,,NO,,YES,MONITOR_READY
C0446,Bg Interactive Limited,linkedin_inferred,,,https://www.linkedin.com/company/bg-interactive-limited/?originalSubdomain=bd,,,cyber,,,,Tech Stack: cyber | Openning: cool,,,,,,562,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0072,Biddaan,explicit,https://biddaan.com/,,,,,,,,,,https://biddaan.com,,,,biddaan.com,93; 1269,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0870,Binaryquest,linkedin_inferred,,,https://www.linkedin.com/company/binaryquest/,,malibag,dot net,,,,Tech Stack: dot net | Openning: malibag,,,,,,1036,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0085,Binate Solutions,explicit,https://www.binate-solutions.com,,,,,,,,,,,,,,binate-solutions.com,116,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0602,Biposervice,domain_inferred,,https://www.biposervice.com/company/careers-at-bipo/,https://www.linkedin.com/company/bipo-svc/,,,,,1/13,,Tech Stack: singapore based | Specialization They Need: 1 of 13 | Location: https://www.biposervice.com/company/careers-at-bipo/,,,,,biposervice.com,729,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0759,Birdsofeden,domain_inferred,,https://www.birdsofeden.me/career,,,,,,,,,,,,,birdsofeden.me,904,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0920,Bit Mascot,explicit,https://www.bitmascot.com/,,,career@bitmascot.com,,,,,hiring,Is Applied: yes | Comment: they are hiring | mail to: career@bitmascot.com || Is Applied: yes | Re Apply Count: 29 Apr,https://www.bitmascot.com,,,,bitmascot.com,1101; 1107,2,YES,Multiple different explicit company names merged,NO,,YES,MANUAL_REVIEW
C0533,Bitbytetechnology,domain_inferred,https://bitbytetechnology.com/,,https://www.linkedin.com/company/bit-byte-technology/,,,,,1/17,,Openning: 1 of 17 (full stack dev) | Location: https://bitbytetechnology.com,https://bitbytetechnology.com,,,,bitbytetechnology.com,660; 764,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0902,Bitsmedia,domain_inferred,,https://bitsmedia.com/career/,,,,,,,,Tech Stack: muslim pro app,,,,,bitsmedia.com,1076,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0779,Biz Motion,domain_inferred,,https://www.biz-motion.com/careers,,,,,,,,Tech Stack: try,,,,,biz-motion.com,929,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0248,Bizcope,domain_inferred,https://career.bizcope.com/open-positions/,,,,,,,,,,,,,,bizcope.com,348,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0913,Biznovelty,domain_inferred,,https://biznovelty.com/career,,,,,,,,Openning: WI,,,,,biznovelty.com,1089,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0049,BJIT Group,explicit,https://bjitgroup.com/,,,,,,,,,,https://bjitgroup.com,,,,bjitgroup.com,65; 264,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0177,bKash,explicit,https://www.bkash.com,,,,,,,,,,,,,,bkash.com,250,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0820,Blocknots,domain_inferred,https://blocknots.com/ https://blocknots.com/team?page=1,,,,,cyber,,,,Tech Stack: Super cool website | Openning: https://blocknots.com/team?page=1 | Location: cyber,,,,,blocknots.com,977,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0086,BlueBees Limited,explicit,https://bluebees.ventures,,,,,,,,,,,,,,bluebees.ventures,117,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0925,Bluedot,domain_inferred,,https://bluedot.ltd/jobs,,,,,,,,Is Applied: yes,,,,,bluedot.ltd,1109,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0226,Blueoceanstech,domain_inferred,,https://www.blueoceanstech.com/pages/careers.php,,,,php,,,,,,,,,blueoceanstech.com,326,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0294,Bluepill,email_inferred,,,,career@bluepill.com.bd,,,,,,Tech Stack: AKIJ,,,,,,397,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0860,Bmit,domain_inferred,,https://bmit.com.bd/career,,,,cyber,,,,Tech Stack: cyber secuirity,,,,,bmit.com.bd,1023,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0053,Bohubrihi,explicit,https://bohubrihi.com/,,,,,,,,,,https://bohubrihi.com,,,,bohubrihi.com,72; 224,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0469,Bolonlinebd,linkedin_inferred,,,https://www.linkedin.com/company/bolonlinebd/,,,,,12/65,,Tech Stack: 12 out of 65 | Openning: internet service,,,,,,593,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0727,Bondstein,linkedin_inferred,,,https://www.linkedin.com/company/bondstein/?originalSubdomain=bd,,,,,2/50,hiring,Specialization They Need: 2 out of 50 | Years of Exp want: hiring,,,,,,871,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0044,Bondstein Technologies Limited,explicit,https://bondstein.com/,,,,,,,,,,https://bondstein.com,,,,bondstein.com,60; 276; 489,3,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0843,Bongoiot,domain_inferred,https://www.bongoiot.com/,,https://www.linkedin.com/company/bongo-iot/?originalSubdomain=bd,,,,12.0,,,Years of Exp want: 12 emp | Location: https://www.linkedin.com/company/bongo-iot/?originalSubdomain=bd,,,,,bongoiot.com,1005,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0565,Bongtech Limited,linkedin_inferred,,,https://www.linkedin.com/company/bongtech-limited/,,,,5.0,,,Openning: 5 emp,,,,,,692,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0422,Bplugins,domain_inferred,,https://bplugins.com/jobs/,,,,wordpress,,,,Tech Stack: wordpress ui ux,,,,,bplugins.com,535,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0185,Brain Station 23,explicit,https://brainstation-23.com,,,,,,,,,,,,,,brainstation-23.com,262,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0107,Braincraft Limited,explicit,https://www.braincraftapps.com,,,,,,,,,Openning: cool,https://braincraftapps.com/work-with-us,,,,braincraftapps.com,140; 967,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0062,Brainy Soft,explicit,https://brainysoft.com/,,,,,,,,,,https://brainysoft.com,,,,brainysoft.com,83; 182,2,YES,Multiple different explicit company names merged,NO,,YES,MANUAL_REVIEW
C0616,Brainyzat,linkedin_inferred,,,https://www.linkedin.com/company/brainyzat/,,,,11.0,,,Tech Stack: marketing agency | Openning: 11 emp,,,,,,744,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0284,Breezy,domain_inferred,https://ideascale.breezy.hr/,,,,,,,,,Tech Stack: no open position,,,,,breezy.hr,387; 910,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0858,Bright,domain_inferred,,https://bright.com.bd/career/,,,,"cyber, cyber security",,,,"Tech Stack: cyber security, networking",,,,,bright.com.bd,1021,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0646,Brillmark,linkedin_inferred,,,https://www.linkedin.com/company/brillmark/,,,,,3/14,,Specialization They Need: 3 of 14,,,,,,788,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0444,Brotecs,domain_inferred,,https://www.brotecs.com/career?slug=software-engineer-web,,,,,,,,,,,,,brotecs.com,559,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0130,BSD Bangladesh,explicit,,,,,,,,,,,,,,,,168,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0776,Bssoln,domain_inferred,,https://bssoln.com/careers/,,,,"ai, node js",,,,Tech Stack: hire senior node js + AI,,,,,bssoln.com,925,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1020,Btcl,domain_inferred,https://bdia.btcl.com.bd/client/client/registerAsIndividual.jsp?moduleID=1,,,,,,,,no opening,Openning: no opening rn | Specialization They Need: to buy domain,,,,,btcl.com.bd,1229,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0310,Btrac Solutions,linkedin_inferred,,,https://www.linkedin.com/company/btrac-solutions/?originalSubdomain=bd,,,,,,,,,,,,,414,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0404,Btraccl,domain_inferred,,https://www.btraccl.com/index.php/page/career,,career@btraccl.com,,php,,,,Location: https://www.btraccl.com/index.php/page/career,,,,,btraccl.com,516,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0531,Bugfinder,domain_inferred,,https://bugfinder.net/careers,https://www.linkedin.com/company/bugfinder/,,,,12.0,,,Tech Stack: https://bugfinder.net/careers | Openning: 12 emp,,,,,bugfinder.net,658,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0653,Business Automation Ltd,linkedin_inferred,,,https://www.linkedin.com/company/business-automation-ltd,,,,,5/167,,Specialization They Need: 5 of 167,,,,,,795,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C1026,Business Automation Ltd,explicit,https://www.ba-systems.com,https://ba-systems.com/careers,,,,,,,not loading,Comment: not loading,,,,,ba-systems.com,1235; 1304,2,NO,,NO,,YES,MONITOR_READY
C0386,Businessaccelerate,domain_inferred,,https://businessaccelerate.com.bd/career/,,,,"c#, mysql",,,,Tech Stack: C# mysql js | Is Applied: yes,,,,,businessaccelerate.com.bd,495,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0251,Bytetrek,domain_inferred,https://www.bytetrek.com/join-us,,,,mohakhali,,,,,Tech Stack: mohakhali,,,,,bytetrek.com,351,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0812,Bzmgraphics,domain_inferred,https://career.bzmgraphics.com/ https://www.bzmgraphics.com/,,,career@bzmgraphics.com,,,,,planning,Tech Stack: cool website | Openning: https://www.bzmgraphics.com/ | Is Applied: planning | Location: career@bzmgraphics.com,,,,,bzmgraphics.com,969,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0885,Camelwaves,domain_inferred,,https://camelwaves.com/career/,,,,"laravel, wordpress",,,,Tech Stack: laravel wordpress,,,,,camelwaves.com,1055,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0208,Care Box,domain_inferred,,https://www.care-box.com/career#featuredCareers,,,,,,,,,,,,,care-box.com,305,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0618,Careguidebd,domain_inferred,https://careguidebd.com/,,https://www.linkedin.com/company/care-guide-bd/,,,,46.0,,,"Years of Exp want: 46 emp | Location: digital marketing, email marketing, lead gen, seo, data entry, HR, file mgmt",,,,,careguidebd.com,747,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0485,Cdbl BD,linkedin_inferred,,,https://www.linkedin.com/company/cdbl-bd/,,,,,4/29,,Openning: 4 out of 29,,,,,,611,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0045,Cefalo Bangladesh,explicit,https://www.cefalo.com/en/,,,,,"dot net, python",,,,"Tech Stack: dot net, python full",https://www.cefalo.com/en; https://career.cefalo.com/#jobs,,,,cefalo.com,61; 269; 817,3,NO,,NO,,YES,FIND_CAREER_PAGE
C0559,Celestial Tech Limited,linkedin_inferred,,,https://www.linkedin.com/company/celestial-tech-limited/?originalSubdomain=bd,,,,,2/79,,Tech Stack: marine and industrial | Openning: 2 out of 79,,,,,,686,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0464,Celimited,domain_inferred,,https://celimited.com/career/,,,,,,,planning,Is Applied: planning,,,,,celimited.com,588,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0419,Centranix,domain_inferred,https://centranix.com/,,https://www.linkedin.com/company/centranix-limited/,,,,1.0,,,Specialization They Need: 1 emp | Location: https://www.linkedin.com/company/centranix-limited/,,,,,centranix.com,532,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0179,Chaldal,explicit,https://chaldal.com,,,,,,,,,,,,,,chaldal.com,253,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0385,Chaldal,domain_inferred,https://chaldal.tech/,,,,,,,,,,,,,,chaldal.tech,493,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0689,Chokrojan Private Limited,linkedin_inferred,,,https://www.linkedin.com/company/chokrojan-private-limited/,,,,3.0,,,Specialization They Need: 3 emp,,,,,,833,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0263,Cintechbd,linkedin_inferred,,,https://www.linkedin.com/company/cintechbd/,,,,,,,,,,,,,364,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0108,Circle Fintech,explicit,https://www.circlefintech.com,,,,,,,,,,,,,,circlefintech.com,141,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0704,Cis Tech Ltd,linkedin_inferred,,,https://www.linkedin.com/company/cis-tech-ltd/?originalSubdomain=bd,,,,14.0,,,Specialization They Need: 14 emp,,,,,,848,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0570,Clan Social,linkedin_inferred,,,https://www.linkedin.com/company/clan-social/,,,,10.0,,,Openning: 10 emp | Specialization They Need: may be cool,,,,,,697,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0891,Clarex,domain_inferred,,https://www.clarex.co/career,,,,php,,,,Tech Stack: php,,,,,clarex.co,1062,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1012,Classicit,domain_inferred,,https://classicit.com.bd/career,https://www.linkedin.com/company/classicit/,,,,,1/30,no opening,Tech Stack: no opening rn | Specialization They Need: 1 of 30 | Location: https://www.linkedin.com/company/classicit/,,,,,classicit.com.bd,1218,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0530,Clavisfintech,linkedin_inferred,,,https://www.linkedin.com/company/clavisfintech/,,,,4.0,,,Openning: 4 emp | Specialization They Need: financial,,,,,,657,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0896,Cloudly,domain_inferred,,https://cloudly.com.bd/careers/,,,,ai,,,,Openning: AI ML / Devops | Specialization They Need: 10k intern,,,,,cloudly.com.bd,1070,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0503,Cloudycamp,domain_inferred,,https://cloudycamp.com/jobs,https://www.linkedin.com/company/cloudycamp/?originalSubdomain=bd,,,,,,interesting,Openning: Interesting .. Please TRY | Location: https://cloudycamp.com/jobs,,,,,cloudycamp.com,629,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0775,Cmed,domain_inferred,,https://cmed.com.bd/career,,,,,,,,Tech Stack: fullstack | Openning: contributors are awsome,,,,,cmed.com.bd,924,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0827,Co,domain_inferred,,https://co.design/careers/,https://www.linkedin.com/company/codesigntheory/?originalSubdomain=bd,,,,31.0,,,Tech Stack: Cool Website | Years of Exp want: 31 emp | Location: https://www.linkedin.com/company/codesigntheory/?originalSubdomain=bd,,,,,co.design,986,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0064,Code Cloud,explicit,https://codecloud.com.bd/,,,,,,,,,,,,,,codecloud.com.bd,85,1,NO,,NO,,YES,FIND_CAREER_PAGE
C1040,Code Prophet,explicit,https://codeprophet.com/,,,,,,,,not loading,Comment: site is not loading || Comment: can not find urll,https://codeprophet.com,,,,codeprophet.com,1264; 1307,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0442,Codearrow,domain_inferred,https://codearrow.com/,,https://www.linkedin.com/company/codearrow/,,,,,,,Tech Stack: https://codearrow.com/,,,,,codearrow.com,557,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0357,Codeboxr,domain_inferred,,https://codeboxr.com/jobs/,,,,,,,,,,,,,codeboxr.com,464,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0134,CodeCloud,explicit,https://codecload.com.bd,,,,,,,,,,,,,,codecload.com.bd,180,1,NO,,NO,,YES,FIND_CAREER_PAGE
C1044,CodemanBD,explicit,https://codemanbd.com,,,,,,,,,Comment: Course seller,,,,,codemanbd.com,1274,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0225,Codemaven,domain_inferred,https://codemaven.net/contact,,,mahi@codemaven.net,,,,,,Tech Stack: 8.30am – 6pm | Openning: mahi@codemaven.net,,,,,codemaven.net,325,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0061,Codemen,explicit,https://codemen.com/,,https://www.linkedin.com/company/codemen-solutions-inc-/,,malibag,,,,planning,Tech Stack: https://codemen.com/ | Openning: malibag | Is Applied: planning,https://codemen.com,,,,codemen.com,82; 183; 1176,3,NO,,NO,,YES,FIND_CAREER_PAGE
C0581,Codemoly,domain_inferred,,https://www.codemoly.com/career,https://www.linkedin.com/company/codemoly/,careers@codemoly.com,,,27.0,,planning,Openning: https://www.linkedin.com/company/codemoly/ | Specialization They Need: 27 emp | Is Applied: planning | Location: https://www.codemoly.com/career,,,,,codemoly.com,708,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0897,Coderex,domain_inferred,https://www.coderex.co/join-us/#coderex-jobs,https://inside.coderex.co/jobs,,,,ai,,,promising,Tech Stack: AI Engineer | Openning: looks promising | Location: https://inside.coderex.co/jobs,,,,,coderex.co,1071,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
